ewtb.r.043020.5,1435250402,1435250462,@mgreen+nschneid,,"{""initval"": ""Within a week we noticed one of the boards on our gate splitting where a nail had gone in ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen"",""nschneid""], ""times"": [1427924603,1433710441]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""0"":""Within|DeicticTime"",""2"":""week|TIME"",""4"":""noticed|cognition"",""6"":""of|Superset"",""8"":""boards|ARTIFACT"",""9"":""on|Location"",""11"":""gate|ARTIFACT"",""12"":""splitting|change"",""15"":""nail|ARTIFACT"",""16"":""had|`a"",""17"":""gone|stative"",""18"":""in|Direction""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=mgreen%2Bnschneid&psst=&from=81&initialStage=1&reconcile%5B0%5D=mgreen&reconcile%5B1%5D=nschneid&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}",Within a week we noticed one of the boards on our gate splitting where a nail had gone in .,,,Within a week we noticed one of the boards on our gate splitting where a nail had gone in .
ewtb.r.061721.1,1430343868,1430343871,@mgreen,,"{""initval"": ""What a Dump !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429814299,1430078251]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""2"":""Dump|ARTIFACT""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=7&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",What a Dump !,,,What a Dump !
ewtb.r.061721.2,1430343871,1430343941,@mgreen,,"{""initval"": ""The food is terrible ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429814301,1430078253]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""food|FOOD"",""2"":""is|stative""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=8&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",The food is terrible .,,,The food is terrible .
ewtb.r.061721.3,1430343943,1430343946,@mgreen,,"{""initval"": ""The place smells and the owner is very very rude !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429814303,1430078254]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""place|GROUP"",""2"":""smells|perception"",""5"":""owner|PERSON"",""6"":""is|stative""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=9&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",The place smells and the owner is very very rude !,,,The place smells and the owner is very very rude !
ewtb.r.061721.4,1430343947,1430343952,@mgreen,,"{""initval"": ""I could go_on_and_on !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429814305,1430078255]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [[2,3,4,5]],   ""wgroups"": [],   ""chklbls"": {""2"":""go|communication""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=10&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",I could go_on_and_on !,,,I could go on and on !
ewtb.r.061721.5,1430343953,1430344001,@mgreen,,"{""initval"": ""Just do n\'t go there ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429814325,1430078270]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""do|`a"",""3"":""go|motion""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=11&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Just do n't go there .,,,Just do n't go there .
ewtb.r.067423.1,1430346462,1430346470,@mgreen,,"{""initval"": ""Doctor_Hank is Amazing"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429815484,1430079156]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [[0,1]],   ""wgroups"": [],   ""chklbls"": {""0"":""Doctor|PERSON"",""2"":""is|stative""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=50&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Doctor_Hank is Amazing,,,Doctor Hank is Amazing
ewtb.r.067423.3,1430346475,1430346491,@mgreen,,"{""initval"": ""I would n\'t go to anyone else ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429815492,1430079187]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""3"":""go|motion"",""4"":""to|Destination"",""5"":""anyone|`""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=51&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",I would n't go to anyone else .,,,I would n't go to anyone else .
ewtb.r.067826.1,1437258886,1437258902,@nschneid,,"{""initval"": ""If you \'re looking_for homestyle Japanese food , you_ca_n\'t_beat_this"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen""], ""times"": [1430346498]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""nonintegralPrep"",   ""sgroups"": [[9,10,11,12,13]],   ""wgroups"": [[3,4]],   ""chklbls"": {""2"":""'re|`a"",""3"":""looking|cognition"",""4"":""for|Theme"",""7"":""food|FOOD"",""9"":""you|competition""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=nonintegralPrep&inst=1b&u=nschneid&psst=&from=31&initialStage=1&reconcile%5B0%5D=%5E&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}","If you 're looking~for homestyle Japanese food , you_ca_n't_beat_this",,,"If you 're looking for homestyle Japanese food , you ca n't beat this"
ewtb.r.006970.2,1433702218,1433702242,@nschneid,,"{""initval"": ""We arrived Sunday at about 230 and found a do we really liked ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""nkazour+sonuffer""], ""times"": [1398375459]},  ""usingCurrentVersionThisUser"": ""true"",  ""query"": ""cu-training"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""arrived|motion"",""2"":""Sunday|TIME"",""3"":""at|Time"",""4"":""about|Approximator"",""7"":""found|cognition"",""9"":""do|ANIMAL"",""12"":""liked|emotion""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=nschneid&psst=&from=8&initialStage=1&reconcile%5B0%5D=nkazour%2Bsonuffer&v=+nschneid"",   ""session"": "",  ""authuser"": ""nschneid""}",We arrived Sunday at about 230 and found a do we really liked .,,,We arrived Sunday at about 230 and found a do we really liked .
ewtb.r.010378.5,1433702394,1433702400,@nschneid,,"{""initval"": ""I learned more about this doing_ my own _research afterward ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""nkazour+sonuffer""], ""times"": [1389823096]},  ""usingCurrentVersionThisUser"": ""true"",  ""query"": ""cu-training"",   ""sgroups"": [[5,8]],   ""wgroups"": [],   ""chklbls"": {""1"":""learned|cognition"",""3"":""about|Topic"",""5"":""doing|social"",""9"":""afterward|RelativeTime""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=nschneid&psst=&from=16&initialStage=1&reconcile%5B0%5D=nkazour%2Bsonuffer&v=+nschneid"",   ""session"": "",  ""authuser"": ""nschneid""}",I learned more about this doing_ my own _research afterward .,,,I learned more about this doing my own research afterward .
ewtb.r.061079.1,1430343864,1430343866,@mgreen,,"{""initval"": ""Friendliest place I have ever stayed !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429814298,1430078249]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""place|GROUP"",""3"":""have|`a"",""5"":""stayed|social""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=6&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Friendliest place I have ever stayed !,,,Friendliest place I have ever stayed !
ewtb.r.071278.1,1430349401,1430349404,@mgreen,,"{""initval"": ""WOW !!!"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429816111,1430079456]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=79&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",WOW !!!,,,WOW !!!
ewtb.r.071278.2,1430349404,1430349416,@mgreen,,"{""initval"": ""I ca n\'t say enough good things about Karla and the wonderful things she has done for me and my dog Gracee ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429816134,1430079465]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""3"":""say|communication"",""6"":""things|`"",""7"":""about|Topic"",""8"":""Karla|PERSON"",""12"":""things|`"",""14"":""has|`a"",""15"":""done|stative"",""16"":""for|Beneficiary"",""20"":""dog|ANIMAL"",""21"":""Gracee|ANIMAL""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=80&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",I ca n't say enough good things about Karla and the wonderful things she has done for me and my dog Gracee .,,,I ca n't say enough good things about Karla and the wonderful things she has done for me and my dog Gracee .
ewtb.r.071278.3,1430349416,1430349466,@mgreen,,"{""initval"": ""Gracee is more excited to see her than she is to see me !!!!"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429816169,1430079477]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""0"":""Gracee|ANIMAL"",""1"":""is|stative"",""4"":""to|`i"",""5"":""see|social"",""7"":""than|Scalar/Rank"",""9"":""is|stative"",""10"":""to|`i"",""11"":""see|social""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=81&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Gracee is more excited to see her than she is to see me !!!!,,,Gracee is more excited to see her than she is to see me !!!!
ewtb.r.071278.4,1430349493,1430349497,@mgreen,,"{""initval"": ""She has always been_there_for Gracee even for last_minute calls !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429816183,1430079495]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task06"",   ""sgroups"": [[3,4,5],[9,10]],   ""wgroups"": [],   ""chklbls"": {""1"":""has|`a"",""3"":""been|social"",""6"":""Gracee|ANIMAL"",""8"":""for|Purpose"",""9"":""last|EVENT"",""11"":""calls|COMMUNICATION""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=82&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",She has always been_there_for Gracee even for last_minute calls !,,,She has always been there for Gracee even for last minute calls !
ewtb.r.071278.6,1440683327,1440683335,@nschneid,,"{""initval"": ""She is caring , punctual , and very enthusiastic about her job !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen""], ""times"": [1430349507]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""latestTopic"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""is|stative"",""9"":""about|Stimulus"",""11"":""job|ACT""},   ""url"": ""demo.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=latestTopic&inst=1b&u=nschneid&psst=&from=55&initialStage=1&reconcile%5B0%5D=%5E&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}","She is caring , punctual , and very enthusiastic about her job !",,,"She is caring , punctual , and very enthusiastic about her job !"
ewtb.r.071278.7,1431364396,1431364427,@mgreen,,"{""initval"": ""You should give_ her _a_try - it \'s worth_every_penny to know that you pet is_in_ GREAT _hands with Wunderbar_pet_sitting !!!!"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mhutto"",""twater""], ""times"": [1429816253,1430079610]},  ""usingCurrentVersionThisUser"": ""true"",  ""query"": ""cu-task06"",   ""sgroups"": [[2,4,5],[9,10,11],[17,18,20],[22,23,24]],   ""wgroups"": [],   ""chklbls"": {""2"":""give|social"",""8"":""'s|stative"",""9"":""worth|`"",""12"":""to|Purpose"",""13"":""know|cognition"",""16"":""pet|ANIMAL"",""17"":""is|social"",""21"":""with|ProfessionalAspect"",""22"":""Wunderbar|GROUP""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task06&inst=1b&u=mgreen&psst=&from=84&initialStage=1&reconcile%5B0%5D=mhutto&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",You should give_ her _a_try - it 's worth_every_penny to know that you pet is_in_ GREAT _hands with Wunderbar_pet_sitting !!!!,,,You should give her a try - it 's worth every penny to know that you pet is in GREAT hands with Wunderbar pet sitting !!!!
ewtb.r.079007.1,1431713640,1431713649,@mgreen,,"{""initval"": ""Their food and sweets are awesome ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""csmitz"",""twater""], ""times"": [1431462928,1430503633]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task07"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""food|FOOD"",""3"":""sweets|FOOD"",""4"":""are|stative""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task07&inst=1b&u=mgreen&psst=&from=50&initialStage=1&reconcile%5B0%5D=csmitz&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Their food and sweets are awesome .,,,Their food and sweets are awesome .
ewtb.r.079007.2,1431713649,1431713669,@mgreen,,"{""initval"": ""But service is very poor ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""csmitz"",""twater""], ""times"": [1431462930,1430503634]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task07"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""service|ACT"",""2"":""is|stative""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task07&inst=1b&u=mgreen&psst=&from=51&initialStage=1&reconcile%5B0%5D=csmitz&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",But service is very poor .,,,But service is very poor .
ewtb.r.079007.3,1433718694,1433718704,@nschneid,,"{""initval"": ""Attitude of staff very bad ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""consensus""], ""times"": [1405635526]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-training"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""0"":""Attitude|FEELING"",""1"":""of|Possessor"",""2"":""staff|PERSON""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=nschneid&psst=&from=124&initialStage=1&reconcile%5B0%5D=%5ECMU-&new=%5Epsst&v=+nschneid"",   ""session"": "",  ""authuser"": ""nschneid""}",Attitude of staff very bad .,,,Attitude of staff very bad .
ewtb.r.079007.4,1431713669,1431713672,@mgreen,,"{""initval"": ""Never gives a receipt ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""csmitz"",""twater""], ""times"": [1431462932,1430503637]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task07"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""gives|possession"",""3"":""receipt|ARTIFACT""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task07&inst=1b&u=mgreen&psst=&from=52&initialStage=1&reconcile%5B0%5D=csmitz&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Never gives a receipt .,,,Never gives a receipt .
ewtb.r.079007.5,1431713672,1431713677,@mgreen,,"{""initval"": ""Sometimes even gives wrong dish ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""csmitz"",""twater""], ""times"": [1431462933,1430503638]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task07"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""2"":""gives|possession"",""4"":""dish|FOOD""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task07&inst=1b&u=mgreen&psst=&from=53&initialStage=1&reconcile%5B0%5D=csmitz&reconcile%5B1%5D=twater&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Sometimes even gives wrong dish .,,,Sometimes even gives wrong dish .
ewtb.r.079007.6,1433718704,1433718759,@nschneid,,"{""initval"": ""So confused at the payment area ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""nschneid""], ""times"": [1398720754]},  ""usingCurrentVersionThisUser"": ""true"",  ""query"": ""cu-training"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""2"":""at|Location"",""4"":""payment|POSSESSION"",""5"":""area|LOCATION""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-training&inst=1b&u=nschneid&psst=&from=125&initialStage=1&reconcile%5B0%5D=%5ECMU-&new=%5Epsst&v=+nschneid"",   ""session"": "",  ""authuser"": ""nschneid""}",So confused at the payment area .,,,So confused at the payment area .
